TEIL:F
FA:007806;90;274.0;1106.0;397.25555555555553;0;0;0.0
FA:005750;90;303.0;2645.0;412.6777777777778;0;0;0.0
FA:008884;90;283.0;2411.0;417.6222222222222;0;0;0.0
FA:008778;90;277.0;2920.0;490.1111111111111;0;0;0.0
FA:008212;90;282.0;3213.0;485.3181818181818;0;0;0.0
FA:008984;90;287.0;2037.0;460.2087912087912;0;1;0.011111111111111112
FA:009730;90;445.0;1821.0;525.2222222222222;0;0;0.0
FA:007977;90;281.0;1334.0;406.6;0;0;0.0
FA:007634;90;280.0;1272.0;397.3;0;1;0.011111111111111112
FA:006135;90;303.0;2959.0;466.42045454545456;0;0;0.0
FA:007860;90;265.0;3394.0;393.06976744186045;0;0;0.0
FA:007217;90;290.0;1258.0;395.4318181818182;0;0;0.0
FA:008977;90;284.0;2489.0;453.4222222222222;0;0;0.0
FA:008615;91;292.0;2097.0;489.61538461538464;0;0;0.0
FA:006895;90;300.0;2292.0;456.8333333333333;0;0;0.0
FA:007015;90;297.0;1522.0;398.47777777777776;0;0;0.0
FA:008785;90;285.0;2754.0;440.97777777777776;0;1;0.011111111111111112
FA:008306;90;285.0;1236.0;379.14444444444445;0;0;0.0
FA:006279;90;287.0;2298.0;411.34444444444443;0;0;0.0
FA:007807;90;277.0;1974.0;416.77777777777777;0;0;0.0
FA:007858;90;278.0;3304.0;555.5340909090909;0;2;0.022222222222222223
FA:006358;90;246.0;2805.0;479.18888888888887;0;0;0.0
FA:007540;90;286.0;2907.0;423.06666666666666;0;0;0.0
FA:007538;90;288.0;2261.0;436.15555555555557;0;0;0.0
FA:007626;90;288.0;2394.0;490.74444444444447;0;0;0.0
FA:005823;90;305.0;1870.0;462.98924731182797;0;1;0.06666666666666667
FA:006351;90;271.0;2357.0;497.70454545454544;0;0;0.0
FA:005899;90;306.0;803.0;385.1666666666667;0;0;0.0
FA:008779;90;282.0;1150.0;356.65555555555557;0;0;0.0
FA:006059;90;301.0;3470.0;470.3777777777778;0;0;0.0
FA:005976;90;302.0;1751.0;362.4222222222222;0;0;0.0
FA:006355;90;274.0;1737.0;486.4431818181818;0;0;0.0
FA:007900;90;288.0;976.0;328.6931818181818;0;0;0.0
FA:006276;90;291.0;1563.0;529.9186046511628;0;1;0.011111111111111112
FA:009159;90;391.0;2341.0;673.8936170212766;0;2;0.07777777777777778
FA:007975;90;280.0;2476.0;489.25555555555553;0;0;0.0
FA:009086;90;286.0;1660.0;470.5217391304348;0;1;0.03333333333333333
FA:009656;90;264.0;1457.0;387.86206896551727;0;0;0.0
FA:007214;90;289.0;2167.0;446.5934065934066;0;1;0.011111111111111112
FA:009728;90;275.0;1380.0;407.15555555555557;0;0;0.0
FA:006893;90;299.0;2273.0;466.5444444444444;0;1;0.011111111111111112
FA:009456;90;288.0;1415.0;406.0888888888889;0;0;0.0
FA:008686;90;285.0;2487.0;417.84444444444443;0;0;0.0
FA:008881;88;283.0;2860.0;413.17045454545456;0;0;0.0
FA:009358;90;407.0;1578.0;491.0444444444444;0;0;0.0
FA:006951;90;289.0;1521.0;415.77777777777777;0;0;0.0
FA:009356;90;408.0;1932.0;527.9545454545455;0;0;0.0
FA:008685;90;285.0;1308.0;398.97727272727275;0;0;0.0
FA:007215;90;284.0;2354.0;418.9888888888889;0;0;0.0
FA:007142;89;286.0;1517.0;421.89772727272725;0;0;0.0
FA:008214;90;282.0;1370.0;393.6333333333333;0;0;0.0
FA:007454;88;293.0;1666.0;410.34090909090907;0;0;0.0
FA:009082;90;288.0;951.0;394.9886363636364;0;0;0.0
FA:007079;90;292.0;2697.0;634.7272727272727;0;0;0.0
FA:009078;90;283.0;1514.0;449.73333333333335;0;0;0.0
FA:007724;90;269.0;1526.0;443.1222222222222;0;0;0.0
FA:008613;90;284.0;2070.0;427.4111111111111;0;1;0.011111111111111112
FA:009084;90;287.0;835.0;389.1182795698925;0;1;0.044444444444444446
FA:006513;90;281.0;1444.0;484.125;0;1;0.011111111111111112
FA:007081;90;284.0;3209.0;527.4651162790698;0;0;0.0
FA:006212;90;305.0;3136.0;446.02197802197804;0;1;0.011111111111111112
FA:005904;90;305.0;776.0;340.3666666666667;0;0;0.0
FA:009451;90;417.0;2239.0;499.5111111111111;0;0;0.0
FA:007302;90;293.0;2717.0;471.24444444444447;0;0;0.0
FA:006132;90;305.0;1611.0;463.96590909090907;0;0;0.0
FA:009365;90;418.0;1051.0;479.34444444444443;0;0;0.0
FA:008509;90;283.0;1312.0;379.06666666666666;0;0;0.0
FA:008503;89;290.0;2062.0;410.29213483146066;0;0;0.0
FA:008979;90;286.0;797.0;361.64444444444445;0;0;0.0
FA:007982;85;292.0;3012.0;593.722891566265;0;1;0.023529411764705882
FA:007812;90;276.0;2170.0;410.2111111111111;0;0;0.0
FA:009267;91;288.0;2655.0;447.0879120879121;0;0;0.0
FA:006352;90;285.0;2484.0;504.5888888888889;0;0;0.0
FA:009079;90;284.0;605.0;339.8333333333333;0;0;0.0
FA:007298;90;286.0;3510.0;462.76666666666665;0;0;0.0
FA:007075;90;286.0;3253.0;463.5568181818182;0;0;0.0
FA:008879;90;283.0;2656.0;405.85555555555555;0;0;0.0
FA:009556;90;428.0;1197.0;510.8068181818182;0;0;0.0
FA:007014;90;294.0;3079.0;416.73333333333335;0;0;0.0
FA:006811;90;286.0;3425.0;433.73333333333335;0;0;0.0
FA:007011;90;291.0;1895.0;479.74444444444447;0;1;0.011111111111111112
FA:006725;90;282.0;2279.0;451.64444444444445;0;0;0.0
FA:008153;90;284.0;3501.0;496.5568181818182;0;0;0.0
FA:006436;90;280.0;2633.0;513.9777777777778;0;0;0.0
FA:009563;90;286.0;1592.0;433.84615384615387;0;1;0.011111111111111112
FA:005977;90;305.0;1946.0;484.8068181818182;0;0;0.0
FA:007810;90;277.0;1767.0;376.0777777777778;0;0;0.0
FA:008978;90;287.0;1866.0;394.68888888888887;0;0;0.0
FA:008310;90;285.0;1135.0;375.74725274725273;0;1;0.011111111111111112
FA:008066;90;279.0;2032.0;413.0444444444444;0;0;0.0
FA:009167;90;289.0;2619.0;465.24175824175825;0;1;0.011111111111111112
FA:008878;90;283.0;1960.0;383.23333333333335;0;0;0.0
FA:009168;90;287.0;935.0;388.3;0;1;0.022222222222222223
FA:006729;90;273.0;2166.0;505.13953488372096;0;0;0.0
FA:006637;90;280.0;2880.0;493.8222222222222;0;0;0.0
FA:005901;90;306.0;3317.0;447.53333333333336;0;0;0.0
FA:008508;90;285.0;2122.0;471.97727272727275;0;0;0.0
FA:007137;90;287.0;3102.0;598.25;0;2;0.022222222222222223
FA:008154;90;286.0;2505.0;460.31111111111113;0;0;0.0
FA:006433;90;269.0;3042.0;608.2173913043479;0;1;0.022222222222222223
FA:008982;90;286.0;680.0;343.7;0;0;0.0
FA:006439;90;279.0;2510.0;502.8333333333333;0;0;0.0
FA:006810;90;286.0;944.0;391.3048780487805;0;0;0.0
FA:005979;90;306.0;1307.0;476.8863636363636;0;0;0.0
FA:007141;90;286.0;3282.0;521.4666666666667;0;0;0.0
FA:006137;90;302.0;1888.0;464.3;0;0;0.0
FA:006890;90;297.0;2303.0;460.9111111111111;0;0;0.0
FA:008690;90;284.0;1582.0;382.6333333333333;0;0;0.0
FA:006281;90;290.0;2649.0;588.1195652173913;0;1;0.06666666666666667
FA:007901;90;286.0;2695.0;384.06666666666666;0;0;0.0
FA:008885;89;286.0;1339.0;451.25882352941176;0;0;0.0
FA:005985;90;302.0;1483.0;438.9111111111111;0;0;0.0
FA:007077;90;284.0;2910.0;475.75555555555553;0;0;0.0
FA:009555;89;427.0;2682.0;631.1052631578947;0;1;0.0898876404494382
FA:008880;92;284.0;1951.0;511.29787234042556;0;1;0.043478260869565216
FA:006726;90;283.0;2991.0;384.7111111111111;0;0;0.0
FA:006357;90;276.0;3126.0;457.7111111111111;0;0;0.0
FA:008783;90;282.0;1974.0;363.6111111111111;0;0;0.0
FA:008787;90;284.0;2731.0;447.52222222222224;0;0;0.0
FA:008304;90;284.0;1625.0;428.77777777777777;0;0;0.0
FA:007457;90;288.0;2498.0;483.77777777777777;0;0;0.0
FA:007722;90;275.0;2514.0;437.5;0;0;0.0
FA:006515;90;279.0;2215.0;418.7888888888889;0;0;0.0
FA:008065;90;281.0;1222.0;410.3488372093023;0;1;0.011111111111111112
FA:008976;90;284.0;2523.0;478.88505747126436;0;0;0.0
FA:005900;90;309.0;2308.0;449.2637362637363;0;1;0.011111111111111112
FA:007456;90;283.0;1964.0;456.9;0;0;0.0
FA:006953;90;291.0;1426.0;418.625;0;0;0.0
FA:007979;90;268.0;1789.0;382.32954545454544;0;0;0.0
FA:008314;87;287.0;2689.0;406.7586206896552;0;0;0.0
FA:006207;90;295.0;2013.0;517.1162790697674;0;0;0.0
FA:008151;90;283.0;1693.0;405.0111111111111;0;0;0.0
FA:006950;90;288.0;1039.0;401.0113636363636;0;0;0.0
FA:009363;90;290.0;1449.0;395.34444444444443;0;1;0.011111111111111112
FA:006356;90;276.0;2860.0;495.4725274725275;0;1;0.011111111111111112
FA:005827;89;304.0;2488.0;464.0561797752809;0;0;0.0
FA:007728;90;278.0;2326.0;422.06666666666666;0;0;0.0
FA:006519;90;261.0;1646.0;421.94444444444446;0;0;0.0
FA:008619;90;290.0;3291.0;457.3777777777778;0;0;0.0
FA:006639;90;288.0;2145.0;447.7977528089888;0;0;0.0
FA:008609;90;286.0;2614.0;428.8;0;0;0.0
FA:007556;90;288.0;1759.0;525.1627906976744;0;1;0.011111111111111112
FA:006139;90;302.0;1454.0;445.9222222222222;0;0;0.0
FA:007718;90;279.0;1821.0;349.7386363636364;0;0;0.0
FA:008403;88;285.0;1833.0;422.5568181818182;0;0;0.0
FA:006891;90;297.0;3069.0;534.2159090909091;0;0;0.0
FA:009458;89;288.0;2450.0;488.5113636363636;0;0;0.0
FA:007299;90;286.0;2934.0;386.9;0;0;0.0
FA:008883;90;285.0;1426.0;402.5777777777778;0;0;0.0
FA:009083;90;291.0;2800.0;425.72222222222223;0;0;0.0
FA:007902;90;271.0;3408.0;420.5113636363636;0;0;0.0
FA:009257;89;373.0;3045.0;529.4942528735633;0;0;0.0
FA:007143;90;287.0;1586.0;458.44444444444446;0;1;0.011111111111111112
FA:005753;90;304.0;2778.0;449.0777777777778;0;0;0.0
FA:006952;90;292.0;2212.0;438.2111111111111;0;0;0.0
FA:009163;90;390.0;2244.0;487.0888888888889;0;0;0.0
FA:009650;90;418.0;1629.0;523.1555555555556;0;0;0.0
FA:007632;90;282.0;1205.0;355.9555555555556;0;0;0.0
FA:007076;90;285.0;3123.0;404.1111111111111;0;0;0.0
FA:008308;90;285.0;2757.0;441.65909090909093;0;1;0.011111111111111112
FA:008882;90;283.0;1468.0;424.0989010989011;0;1;0.011111111111111112
FA:009165;90;391.0;2677.0;606.1222222222223;0;0;0.0
FA:007861;90;283.0;2047.0;485.7093023255814;0;1;0.011111111111111112
FA:005983;90;302.0;2574.0;421.47777777777776;0;0;0.0
FA:008505;90;289.0;1790.0;390.84444444444443;0;0;0.0
FA:007635;90;279.0;990.0;357.90909090909093;0;0;0.0
FA:009081;90;286.0;1947.0;425.84444444444443;0;1;0.03333333333333333
FA:006805;90;262.0;2926.0;557.6136363636364;0;0;0.0
FA:009265;90;286.0;1419.0;377.22222222222223;0;0;0.0
FA:006728;90;283.0;3167.0;387.43333333333334;0;0;0.0
FA:007723;89;276.0;1106.0;360.35955056179773;0;0;0.0
FA:006661;90;279.0;3140.0;438.2111111111111;0;1;0.022222222222222223
FA:007216;90;283.0;2532.0;494.21590909090907;0;0;0.0
FA:006892;90;299.0;1733.0;454.77777777777777;0;0;0.0
FA:009646;90;440.0;2413.0;570.6444444444444;0;0;0.0
FA:008612;90;286.0;2206.0;539.0909090909091;0;1;0.011111111111111112
FA:005824;91;303.0;2645.0;442.42857142857144;0;0;0.0
FA:007729;90;280.0;1558.0;450.70454545454544;0;1;0.011111111111111112
FA:009266;89;288.0;1059.0;407.9655172413793;0;0;0.0
FA:009729;90;443.0;1207.0;553.8295454545455;0;0;0.0
FA:005826;90;308.0;1595.0;459.55555555555554;0;0;0.0
FA:007727;90;271.0;1761.0;440.8333333333333;0;0;0.0
FA:008405;89;283.0;881.0;356.2134831460674;0;0;0.0
FA:006353;90;274.0;2887.0;608.6179775280899;0;1;0.022222222222222223
FA:007539;90;286.0;3375.0;480.32954545454544;0;0;0.0
FA:006594;90;271.0;3038.0;496.0;0;0;0.0
FA:006214;90;308.0;1573.0;447.7888888888889;0;0;0.0
FA:007981;90;281.0;805.0;359.8021978021978;0;1;0.011111111111111112
FA:007297;90;286.0;782.0;368.6222222222222;0;0;0.0
FA:005822;90;303.0;2724.0;432.04545454545456;0;1;0.03333333333333333
FA:006730;90;287.0;3053.0;613.8222222222222;0;1;0.022222222222222223
FA:009654;90;288.0;1627.0;398.7888888888889;0;0;0.0
FA:009259;90;399.0;1562.0;500.5;0;0;0.0
FA:007811;90;279.0;2821.0;476.0111111111111;0;0;0.0
FA:006057;90;301.0;769.0;377.2111111111111;0;0;0.0
FA:008511;90;286.0;3436.0;461.27777777777777;0;0;0.0
FA:008513;90;285.0;3486.0;445.68888888888887;0;0;0.0
FA:006518;90;280.0;1351.0;379.46590909090907;0;0;0.0
FA:007220;90;292.0;1011.0;371.6222222222222;0;0;0.0
FA:007721;90;275.0;1784.0;377.76666666666665;0;0;0.0
FA:006434;90;272.0;3598.0;564.3555555555556;0;1;0.011111111111111112
FA:006894;90;300.0;909.0;407.9318181818182;0;0;0.0
FA:009261;90;399.0;2424.0;482.85555555555555;0;0;0.0
FA:007138;90;287.0;1772.0;439.3076923076923;0;1;0.011111111111111112
FA:006897;90;301.0;2296.0;505.97777777777776;0;0;0.0
FA:006948;90;289.0;2067.0;432.82954545454544;0;1;0.022222222222222223
FA:006896;90;300.0;2335.0;442.9886363636364;0;0;0.0
FA:008067;90;278.0;3537.0;523.7222222222222;0;0;0.0
FA:006283;90;287.0;2863.0;564.1777777777778;0;1;0.011111111111111112
FA:009652;90;432.0;2071.0;553.3111111111111;0;1;0.011111111111111112
FA:006208;90;362.0;2030.0;501.05555555555554;0;0;0.0
FA:009263;90;375.0;2569.0;546.0113636363636;0;0;0.0
FA:005903;90;304.0;2467.0;440.15555555555557;0;0;0.0
FA:007080;90;288.0;1222.0;366.125;0;0;0.0
FA:008504;90;291.0;3513.0;519.75;0;0;0.0
FA:007380;90;287.0;3354.0;485.15555555555557;0;1;0.011111111111111112
FA:007139;90;285.0;1208.0;417.7586206896552;0;0;0.0
FA:008616;90;289.0;2624.0;464.3333333333333;0;0;0.0
FA:007460;90;287.0;1149.0;421.3953488372093;0;0;0.0
FA:008782;90;284.0;1080.0;380.40909090909093;0;0;0.0
FA:006597;90;284.0;3075.0;620.0879120879121;0;1;0.011111111111111112
FA:006211;90;314.0;1884.0;490.97777777777776;0;0;0.0
FA:007377;90;291.0;3134.0;579.3777777777777;0;0;0.0
FA:008000;86;285.0;2844.0;394.0;0;0;0.0
FA:008303;90;284.0;852.0;365.04545454545456;0;0;0.0
FA:006812;90;286.0;769.0;350.5777777777778;0;0;0.0
FA:006138;90;302.0;2976.0;431.46666666666664;0;0;0.0
FA:008215;90;282.0;948.0;381.3333333333333;0;0;0.0
FA:007542;90;293.0;1703.0;407.35555555555555;0;0;0.0
FA:006520;90;268.0;1005.0;346.6333333333333;0;0;0.0
FA:008980;90;285.0;1210.0;372.89772727272725;0;0;0.0
FA:006723;91;284.0;1990.0;511.3225806451613;0;1;0.03296703296703297
FA:006440;90;280.0;1418.0;445.86516853932585;0;1;0.011111111111111112
FA:008152;90;284.0;2196.0;380.0777777777778;0;0;0.0
FA:006437;90;282.0;2794.0;489.5777777777778;0;0;0.0
FA:006053;90;304.0;3295.0;497.22222222222223;0;0;0.0
FA:007461;90;287.0;1951.0;470.34444444444443;0;1;0.011111111111111112
FA:008149;90;281.0;2675.0;436.81111111111113;0;0;0.0
FA:009558;90;402.0;2729.0;617.6153846153846;0;1;0.011111111111111112
FA:009648;91;439.0;1273.0;548.3076923076923;0;0;0.0
FA:009649;90;453.0;2703.0;655.2159090909091;0;0;0.0
FA:007808;90;277.0;2961.0;500.9569892473118;0;1;0.03333333333333333
FA:007627;90;285.0;1493.0;443.39772727272725;0;1;0.022222222222222223
FA:005980;90;301.0;916.0;376.97777777777776;0;0;0.0
FA:007140;90;286.0;1435.0;445.6;0;0;0.0
FA:008886;90;286.0;3466.0;457.14444444444445;0;0;0.0
FA:007537;90;289.0;1966.0;477.65934065934067;0;1;0.011111111111111112
FA:007629;90;279.0;1169.0;371.52222222222224;0;0;0.0
FA:007543;90;288.0;2136.0;465.8777777777778;0;0;0.0
FA:008974;90;286.0;1806.0;463.2325581395349;0;0;0.0
FA:008071;90;284.0;1926.0;512.5376344086021;0;1;0.03333333333333333
FA:008691;90;283.0;2901.0;470.31111111111113;0;0;0.0
FA:009655;90;289.0;1139.0;395.67045454545456;0;1;0.011111111111111112
FA:008313;89;288.0;1523.0;457.2528735632184;0;1;0.02247191011235955
FA:008687;89;288.0;1364.0;431.2183908045977;0;0;0.0
FA:009364;90;290.0;2098.0;434.8666666666667;0;1;0.011111111111111112
FA:006438;90;281.0;1285.0;390.74444444444447;0;0;0.0
FA:005754;90;304.0;1935.0;388.1777777777778;0;0;0.0
FA:008784;90;286.0;2061.0;472.5111111111111;0;0;0.0
FA:006354;90;277.0;1750.0;454.2093023255814;0;0;0.0
FA:007458;90;288.0;1307.0;388.55555555555554;0;0;0.0
FA:006809;90;284.0;1182.0;356.96666666666664;0;0;0.0
FA:008069;89;283.0;2834.0;495.98850574712645;0;1;0.02247191011235955
FA:008617;90;292.0;2049.0;431.81176470588235;0;0;0.0
FA:008514;90;289.0;2658.0;479.29545454545456;0;0;0.0
FA:005749;90;303.0;1845.0;473.967032967033;0;1;0.011111111111111112
FA:007628;90;286.0;2766.0;538.9111111111112;0;1;0.011111111111111112
FA:006660;90;295.0;3219.0;538.4;0;0;0.0
FA:009732;90;275.0;2264.0;583.7;0;0;0.0
FA:008402;90;281.0;1266.0;421.2637362637363;0;1;0.03333333333333333
FA:009647;90;447.0;1094.0;530.2555555555556;0;0;0.0
FA:008983;89;280.0;1181.0;415.03370786516854;0;0;0.0
FA:009162;90;367.0;2116.0;520.7727272727273;0;0;0.0
FA:008147;90;284.0;3464.0;476.77777777777777;0;1;0.011111111111111112
FA:009562;90;287.0;802.0;350.17045454545456;0;0;0.0
FA:005898;90;306.0;2965.0;529.9468085106383;0;1;0.08888888888888889
FA:009459;90;427.0;2234.0;524.5444444444445;0;0;0.0
FA:009554;90;428.0;2821.0;546.6444444444444;0;0;0.0
FA:009557;90;428.0;2774.0;614.0666666666667;0;0;0.0
FA:007899;90;286.0;1730.0;411.22222222222223;0;0;0.0
FA:005747;90;302.0;2252.0;434.85555555555555;0;1;0.011111111111111112
FA:008400;88;282.0;1931.0;424.875;0;0;0.0
FA:008307;90;284.0;2104.0;440.3888888888889;0;0;0.0
FA:009361;90;290.0;1553.0;415.0777777777778;0;2;0.022222222222222223
FA:005978;90;306.0;2595.0;484.7142857142857;0;1;0.011111111111111112
FA:008406;89;282.0;2047.0;420.6629213483146;0;0;0.0
FA:009258;90;400.0;1988.0;591.9333333333333;0;0;0.0
FA:009653;90;276.0;2644.0;460.22222222222223;0;0;0.0
FA:008150;90;284.0;3243.0;435.72222222222223;0;0;0.0
FA:009260;90;399.0;3279.0;546.1888888888889;0;0;0.0
FA:007459;90;287.0;2049.0;446.5111111111111;0;0;0.0
FA:009161;90;389.0;2790.0;560.3186813186813;0;1;0.044444444444444446
FA:006514;90;279.0;1516.0;413.3296703296703;0;1;0.011111111111111112
FA:008404;89;283.0;2140.0;415.7752808988764;0;0;0.0
FA:007980;90;281.0;2021.0;457.3;0;0;0.0
FA:006600;90;284.0;1480.0;456.45054945054943;0;1;0.022222222222222223
FA:007379;90;289.0;559.0;350.70454545454544;0;0;0.0
FA:008305;90;284.0;2126.0;441.81111111111113;0;0;0.0
FA:007633;90;278.0;1171.0;377.32954545454544;0;0;0.0
FA:007976;90;279.0;1170.0;373.8045977011494;0;0;0.0
FA:006636;90;279.0;1838.0;514.4886363636364;0;0;0.0
FA:008213;90;283.0;1162.0;380.5;0;0;0.0
FA:009169;90;288.0;2197.0;408.5;0;0;0.0
FA:007300;90;285.0;3181.0;446.4111111111111;0;0;0.0
FA:006282;90;290.0;3203.0;437.68131868131866;0;1;0.011111111111111112
FA:007016;90;294.0;3140.0;449.2386363636364;0;0;0.0
FA:006056;90;303.0;2370.0;490.56043956043953;0;1;0.011111111111111112
FA:007078;90;287.0;1745.0;461.1764705882353;0;0;0.0
FA:005825;90;305.0;2685.0;419.85555555555555;0;0;0.0
FA:009085;90;289.0;729.0;356.77777777777777;0;0;0.0
FA:006599;90;286.0;3466.0;444.39325842696627;0;1;0.011111111111111112
FA:006054;90;304.0;1638.0;438.84615384615387;0;1;0.011111111111111112
FA:007805;90;279.0;1682.0;403.46067415730334;0;1;0.022222222222222223
FA:007631;90;281.0;1419.0;442.44444444444446;0;0;0.0
FA:009360;90;416.0;779.0;452.05555555555554;0;0;0.0
FA:007455;92;284.0;2541.0;477.9111111111111;0;0;0.0
FA:006058;90;302.0;2325.0;473.8222222222222;0;0;0.0
FA:007857;90;261.0;2034.0;553.6136363636364;0;0;0.0
FA:008148;90;284.0;3257.0;575.75;0;2;0.05555555555555555
FA:008611;90;286.0;1584.0;395.4;0;0;0.0
FA:006806;90;284.0;1944.0;410.3;0;0;0.0
FA:008780;90;284.0;2339.0;428.97777777777776;0;0;0.0
FA:008506;90;282.0;2985.0;470.1666666666667;0;0;0.0
FA:009559;90;286.0;2474.0;443.4888888888889;0;0;0.0
FA:006209;90;356.0;3176.0;536.6333333333333;0;2;0.044444444444444446
FA:008070;89;285.0;986.0;407.13793103448273;0;1;0.011235955056179775
FA:007376;91;285.0;3480.0;488.0659340659341;0;0;0.0
FA:008407;90;288.0;2918.0;446.0777777777778;0;0;0.0
FA:007717;90;281.0;2293.0;471.4888888888889;0;0;0.0
FA:008072;90;285.0;1243.0;434.79545454545456;0;0;0.0
FA:008312;90;287.0;1434.0;417.39772727272725;0;0;0.0
FA:009080;90;283.0;947.0;368.7752808988764;0;1;0.011111111111111112
FA:005748;90;303.0;2447.0;459.1111111111111;0;0;0.0
FA:009727;90;281.0;2671.0;443.7111111111111;0;0;0.0
FA:007545;90;291.0;1388.0;421.0659340659341;0;1;0.011111111111111112
FA:006808;90;288.0;732.0;341.0;0;0;0.0
FA:007219;90;291.0;3433.0;466.92134831460675;0;0;0.0
FA:006432;90;274.0;1304.0;395.1111111111111;0;0;0.0
FA:006949;90;288.0;2804.0;403.26666666666665;0;0;0.0
FA:009164;90;390.0;1619.0;482.84444444444443;0;0;0.0
FA:006055;90;304.0;2610.0;622.2471910112359;0;1;0.011111111111111112
FA:006134;91;303.0;2460.0;479.84615384615387;0;0;0.0
FA:007725;89;285.0;689.0;353.3707865168539;0;0;0.0
FA:008788;90;284.0;3193.0;512.0337078651686;0;1;0.011111111111111112
FA:009453;90;420.0;2458.0;545.1333333333333;0;0;0.0
FA:007295;90;290.0;2489.0;399.35227272727275;0;0;0.0
FA:006278;90;274.0;1483.0;484.6263736263736;0;1;0.011111111111111112
FA:007630;90;281.0;864.0;408.5568181818182;0;0;0.0
FA:006813;90;260.0;2608.0;442.3222222222222;0;0;0.0
FA:005828;90;307.0;1848.0;458.39772727272725;0;1;0.011111111111111112
FA:006133;90;305.0;1075.0;372.3666666666667;0;0;0.0
FA:007804;90;280.0;561.0;329.06666666666666;0;0;0.0
FA:005751;90;306.0;1118.0;498.34090909090907;0;1;0.011111111111111112
FA:005902;90;302.0;2463.0;440.8777777777778;0;0;0.0
FA:005982;90;300.0;2253.0;493.2705882352941;0;0;0.0
FA:007012;90;297.0;2616.0;442.52222222222224;0;0;0.0
FA:007296;91;281.0;2096.0;517.056179775281;0;0;0.0
FA:009359;91;408.0;2898.0;535.0108695652174;0;1;0.03296703296703297
FA:007373;90;289.0;1754.0;466.27777777777777;0;0;0.0
FA:006724;90;291.0;2696.0;514.2637362637363;0;1;0.011111111111111112
FA:008975;90;286.0;1421.0;397.6;0;0;0.0
FA:009264;90;401.0;2128.0;493.74444444444447;0;0;0.0
FA:007541;90;284.0;2928.0;418.44444444444446;0;0;0.0
FA:009357;90;382.0;3237.0;570.7666666666667;0;0;0.0
FA:006435;90;273.0;1386.0;473.5632183908046;0;0;0.0
FA:005752;90;305.0;2145.0;452.56666666666666;0;0;0.0
FA:009262;90;399.0;739.0;454.1222222222222;0;0;0.0
FA:008618;90;292.0;1430.0;407.8222222222222;0;1;0.011111111111111112
FA:007375;90;284.0;2475.0;485.9;0;0;0.0
FA:007378;90;294.0;2094.0;434.2386363636364;0;0;0.0
FA:006593;91;281.0;2179.0;513.5393258426966;0;1;0.01098901098901099
FA:008399;88;286.0;2830.0;470.7386363636364;0;0;0.0
FA:007301;90;287.0;2006.0;570.123595505618;0;1;0.011111111111111112
FA:009170;90;286.0;2503.0;533.0444444444445;0;0;0.0
FA:009561;90;287.0;1422.0;397.6923076923077;0;1;0.011111111111111112
FA:006517;90;279.0;2857.0;381.4;0;0;0.0
