TEIL;FA;COUNT;MIN;MAX;AVG
B;008840;100;288.0;3128.0;549.7
B;007509;100;304.0;1396.0;454.06
B;007942;100;288.0;703.0;350.33
B;009417;100;311.0;1850.0;474.09
B;007345;100;289.0;2145.0;440.49
B;006105;100;328.0;976.0;421.42
B;006103;100;328.0;2849.0;567.57
B;007422;100;294.0;1013.0;394.58
B;008036;100;291.0;3059.0;499.94
B;006027;100;333.0;3086.0;535.25
B;007183;100;287.0;2677.0;565.17
B;007771;100;286.0;1883.0;467.61
B;006326;100;285.0;2297.0;549.13
B;008269;100;289.0;913.0;370.5
B;006180;100;329.0;3298.0;624.54
B;005869;101;333.0;2437.0;631.02
B;009523;100;303.0;3394.0;542.78
B;005873;100;340.0;2664.0;555.99
B;009050;100;300.0;3591.0;639.74
B;009613;100;280.0;2646.0;395.26
B;005717;100;331.0;1243.0;426.25
B;008572;100;294.0;3013.0;460.41
B;009045;100;290.0;2086.0;449.09
B;008463;100;284.0;2711.0;584.98
B;006482;100;307.0;1700.0;446.36
B;006926;99;209.0;2050.0;459.73
B;006451;100;298.0;3202.0;492.87
B;009615;100;282.0;2974.0;507.83
B;007262;100;288.0;1581.0;471.05
B;009414;100;304.0;2593.0;512.44
B;009521;100;302.0;3486.0;444.35
B;006778;100;291.0;3254.0;440.73
B;008264;100;290.0;2438.0;456.18
B;009127;100;279.0;2702.0;610.93
B;006177;100;327.0;1542.0;545.55
B;008741;100;286.0;2731.0;530.18
B;007343;100;289.0;1604.0;375.54
B;006025;98;262.0;2561.0;586.61
B;009049;100;293.0;3179.0;596.44
B;006565;99;284.0;3157.0;595.17
B;009327;99;297.0;3297.0;575.52
B;006696;100;292.0;3418.0;604.57
B;009221;102;294.0;1547.0;441.92
B;006697;100;291.0;3300.0;599.56
B;007941;100;288.0;1967.0;447.74
B;009704;101;270.0;3064.0;482.03
B;007048;102;363.0;2834.0;617.23
B;008575;100;295.0;1945.0;451.12
B;006927;100;288.0;1696.0;523.49
B;006484;101;282.0;2500.0;500.8
B;005792;99;261.0;2638.0;625.52
B;009517;100;286.0;2508.0;406.16
B;006022;100;345.0;2760.0;643.23
B;008742;100;290.0;1051.0;397.4
B;006990;100;299.0;2949.0;513.58
B;009612;104;298.0;1905.0;484.13
B;006622;100;284.0;3014.0;617.29
B;006402;100;292.0;2881.0;477.81
B;007052;100;290.0;3167.0;501.37
B;006651;100;294.0;3462.0;543.44
B;007943;101;289.0;2598.0;497.4
B;006322;101;297.0;1171.0;468.82
B;009703;100;283.0;2356.0;465.98
B;005871;100;352.0;2209.0;530.73
B;009042;100;290.0;2501.0;489.66
B;008116;100;287.0;1753.0;442.74
B;008120;100;291.0;2614.0;460.0
B;008837;100;292.0;2964.0;452.49
B;008570;99;223.0;2587.0;437.5
B;008260;100;290.0;1319.0;393.22
B;008568;101;286.0;3111.0;547.2
B;007347;100;292.0;3212.0;499.24
B;007680;99;286.0;2744.0;573.7
B;005948;100;336.0;2318.0;580.21
B;007188;100;290.0;2000.0;523.8
B;009002;100;288.0;2659.0;428.72
B;005866;100;365.0;1643.0;620.54
B;006101;100;328.0;3041.0;520.95
B;009129;101;290.0;3277.0;467.36
B;008461;100;292.0;3301.0;558.26
B;009321;100;291.0;3563.0;465.26
B;005867;101;328.0;2379.0;743.65
F;008612;90;286.0;2206.0;539.09
F;008401;87;283.0;1404.0;429.18
F;008065;90;281.0;1222.0;410.35
F;006519;90;261.0;1646.0;421.94
F;006723;91;284.0;1990.0;511.32
F;006212;90;305.0;3136.0;446.02
F;005898;90;306.0;2965.0;529.95
F;008512;90;285.0;1764.0;410.56
F;006278;90;274.0;1483.0;484.63
F;007076;90;285.0;3123.0;404.11
F;006353;90;274.0;2887.0;608.62
F;008305;90;284.0;2126.0;441.81
F;008505;90;289.0;1790.0;390.84
F;006953;90;291.0;1426.0;418.62
F;007861;90;283.0;2047.0;485.71
F;008778;90;277.0;2920.0;490.11
F;006355;90;274.0;1737.0;486.44
F;009653;90;276.0;2644.0;460.22
F;006893;90;299.0;2273.0;466.54
F;007298;90;286.0;3510.0;462.77
F;009078;90;283.0;1514.0;449.73
F;006357;90;276.0;3126.0;457.71
F;007301;90;287.0;2006.0;570.12
F;008404;89;283.0;2140.0;415.78
F;009561;90;287.0;1422.0;397.69
F;005748;90;303.0;2447.0;459.11
F;006661;90;279.0;3140.0;438.21
F;007014;90;294.0;3079.0;416.73
F;007376;91;285.0;3480.0;488.07
F;008504;90;291.0;3513.0;519.75
F;006660;90;295.0;3219.0;538.4
F;006890;90;297.0;2303.0;460.91
F;007859;90;280.0;3439.0;466.51
F;007372;90;285.0;2839.0;433.36
F;005980;90;301.0;916.0;376.98
F;007220;90;292.0;1011.0;371.62
F;006432;90;274.0;1304.0;395.11
F;006435;90;273.0;1386.0;473.56
F;006637;90;280.0;2880.0;493.82
F;006207;90;295.0;2013.0;517.12
F;007975;90;280.0;2476.0;489.26
F;006517;90;279.0;2857.0;381.4
F;008148;90;284.0;3257.0;575.75
F;006057;90;301.0;769.0;377.21
F;006059;90;301.0;3470.0;470.38
F;006054;90;304.0;1638.0;438.85
F;009455;90;400.0;1766.0;515.06
F;006808;90;288.0;732.0;341.0
F;008303;90;284.0;852.0;365.05
F;006137;90;302.0;1888.0;464.3
F;009170;90;286.0;2503.0;533.04
F;006725;90;282.0;2279.0;451.64
F;007805;90;279.0;1682.0;403.46
F;007075;90;286.0;3253.0;463.56
F;006599;90;286.0;3466.0;444.39
F;007375;90;284.0;2475.0;485.9
F;008687;89;288.0;1364.0;431.22
F;009730;90;445.0;1821.0;525.22
F;009260;90;399.0;3279.0;546.19
F;007629;90;279.0;1169.0;371.52
F;007140;90;286.0;1435.0;445.6
F;005747;90;302.0;2252.0;434.86
F;008212;90;282.0;3213.0;485.32
F;007143;90;287.0;1586.0;458.44
F;007543;90;288.0;2136.0;465.88
F;007456;90;283.0;1964.0;456.9
F;009731;90;417.0;2395.0;563.62
F;008402;90;281.0;1266.0;421.26
F;008619;90;290.0;3291.0;457.38
F;008691;90;283.0;2901.0;470.31
F;007457;90;288.0;2498.0;483.78
F;006136;90;304.0;1813.0;487.24
F;008615;91;292.0;2097.0;489.62
F;006358;90;246.0;2805.0;479.19
F;009358;90;407.0;1578.0;491.04
F;008878;90;283.0;1960.0;383.23
F;007079;90;292.0;2697.0;634.73
F;007378;90;294.0;2094.0;434.24
F;007982;85;292.0;3012.0;593.72
F;005824;91;303.0;2645.0;442.43
F;007900;90;288.0;976.0;328.69
F;005977;90;305.0;1946.0;484.81
F;007719;90;281.0;2867.0;427.32
F;008976;90;284.0;2523.0;478.89
F;009261;90;399.0;2424.0;482.86
F;006438;90;281.0;1285.0;390.74
F;006214;90;308.0;1573.0;447.79
F;006891;90;297.0;3069.0;534.22
F;007538;90;288.0;2261.0;436.16
F;006134;91;303.0;2460.0;479.85
F;009081;90;286.0;1947.0;425.84
F;009365;90;418.0;1051.0;479.34
F;009083;90;291.0;2800.0;425.72
F;006351;90;271.0;2357.0;497.7
F;007011;90;291.0;1895.0;479.74
F;005753;90;304.0;2778.0;449.08
F;009732;90;275.0;2264.0;583.7
F;008885;89;286.0;1339.0;451.26
F;009080;90;283.0;947.0;368.78
F;009266;89;288.0;1059.0;407.97
F;008215;90;282.0;948.0;381.33
F;009555;89;427.0;2682.0;631.11
F;008514;90;289.0;2658.0;479.3
F;009259;90;399.0;1562.0;500.5
F;007537;90;289.0;1966.0;477.66
F;006897;90;301.0;2296.0;505.98
F;006639;90;288.0;2145.0;447.8
F;006139;90;302.0;1454.0;445.92
F;008886;90;286.0;3466.0;457.14
F;006516;90;279.0;2244.0;432.97
F;008980;90;285.0;1210.0;372.9
F;008881;88;283.0;2860.0;413.17
F;008788;90;284.0;3193.0;512.03
F;008984;90;287.0;2037.0;460.21
F;006598;90;285.0;2528.0;490.31
F;005978;90;306.0;2595.0;484.71
F;006949;90;288.0;2804.0;403.27
F;005749;90;303.0;1845.0;473.97
F;008507;90;286.0;1065.0;370.59
F;008786;90;284.0;1458.0;404.61
F;009559;90;286.0;2474.0;443.49
F;007215;90;284.0;2354.0;418.99
F;006809;90;284.0;1182.0;356.97
F;007013;90;297.0;1803.0;420.0
F;009169;90;288.0;2197.0;408.5
F;006210;90;313.0;1475.0;512.58
F;008975;90;286.0;1421.0;397.6
F;008513;90;285.0;3486.0;445.69
F;009084;90;287.0;835.0;389.12
F;006276;90;291.0;1563.0;529.92
F;007634;90;280.0;1272.0;397.3
F;008689;90;281.0;2776.0;432.69
F;009357;90;382.0;3237.0;570.77
F;006810;90;286.0;944.0;391.3
F;008879;90;283.0;2656.0;405.86
F;008613;90;284.0;2070.0;427.41
F;007810;90;277.0;1767.0;376.08
F;009364;90;290.0;2098.0;434.87
F;007720;90;277.0;842.0;337.77
F;006807;90;284.0;3268.0;541.06
F;006952;90;292.0;2212.0;438.21
F;006437;90;282.0;2794.0;489.58
F;007539;90;286.0;3375.0;480.33
F;008688;91;282.0;2625.0;385.15
F;005904;90;305.0;776.0;340.37
F;006352;90;285.0;2484.0;504.59
F;005754;90;304.0;1935.0;388.18
F;008977;90;284.0;2489.0;453.42
F;005750;90;303.0;2645.0;412.68
F;005827;89;304.0;2488.0;464.06
F;007807;90;277.0;1974.0;416.78
F;006283;90;287.0;2863.0;564.18
F;009558;90;402.0;2729.0;617.62
F;009563;90;286.0;1592.0;433.85
F;008066;90;279.0;2032.0;413.04
F;007804;90;280.0;561.0;329.07
F;007078;90;287.0;1745.0;461.18
F;006439;90;279.0;2510.0;502.83
F;009167;90;289.0;2619.0;465.24
F;008308;90;285.0;2757.0;441.66
F;005900;90;309.0;2308.0;449.26
F;005826;90;308.0;1595.0;459.56
F;005983;90;302.0;2574.0;421.48
F;009359;91;408.0;2898.0;535.01
F;006434;90;272.0;3598.0;564.36
F;006138;90;302.0;2976.0;431.47
F;005984;90;308.0;1295.0;391.84
F;007633;90;278.0;1171.0;377.33
F;007459;90;287.0;2049.0;446.51
F;007545;90;291.0;1388.0;421.07
F;009729;90;443.0;1207.0;553.83
F;008883;90;285.0;1426.0;402.58
F;005981;90;301.0;1398.0;439.6
F;008304;90;284.0;1625.0;428.78
F;006513;90;281.0;1444.0;484.12
F;009728;90;275.0;1380.0;407.16
F;006724;90;291.0;2696.0;514.26
F;008784;90;286.0;2061.0;472.51
F;007728;90;278.0;2326.0;422.07
F;007374;90;284.0;3068.0;562.76
F;009655;90;289.0;1139.0;395.67
F;007626;90;288.0;2394.0;490.74
F;007858;90;278.0;3304.0;555.53
F;009267;91;288.0;2655.0;447.09
F;007142;89;286.0;1517.0;421.9
F;005823;90;305.0;1870.0;462.99
F;005982;90;300.0;2253.0;493.27
F;008064;90;269.0;1822.0;383.62
F;006132;90;305.0;1611.0;463.97
F;008882;90;283.0;1468.0;424.1
F;007718;90;279.0;1821.0;349.74
F;008609;90;286.0;2614.0;428.8
F;008071;90;284.0;1926.0;512.54
F;008506;90;282.0;2985.0;470.17
F;006433;90;269.0;3042.0;608.22
F;008686;90;285.0;2487.0;417.84
F;007717;90;281.0;2293.0;471.49
F;007628;90;286.0;2766.0;538.91
F;008785;90;285.0;2754.0;440.98
F;006133;90;305.0;1075.0;372.37
F;007454;88;293.0;1666.0;410.34
F;007219;90;291.0;3433.0;466.92
F;008780;90;284.0;2339.0;428.98
F;008983;89;280.0;1181.0;415.03
F;008614;90;284.0;3064.0;427.27
F;006436;90;280.0;2633.0;513.98
F;006813;90;260.0;2608.0;442.32
F;007217;90;290.0;1258.0;395.43
F;008982;90;286.0;680.0;343.7
F;007812;90;276.0;2170.0;410.21
F;007860;90;265.0;3394.0;393.07
F;006638;90;278.0;3054.0;636.13
F;007214;90;289.0;2167.0;446.59
F;007540;90;286.0;2907.0;423.07
F;006896;90;300.0;2335.0;442.99
F;008311;90;285.0;2527.0;461.39
F;006281;90;290.0;2649.0;588.12
F;007080;90;288.0;1222.0;366.12
F;008400;88;282.0;1931.0;424.88
F;006950;90;288.0;1039.0;401.01
F;007458;90;288.0;1307.0;388.56
F;009085;90;289.0;729.0;356.78
F;008503;89;290.0;2062.0;410.29
F;007139;90;285.0;1208.0;417.76
F;005902;90;302.0;2463.0;440.88
F;009650;90;418.0;1629.0;523.16
F;007723;89;276.0;1106.0;360.36
F;006597;90;284.0;3075.0;620.09
F;005899;90;306.0;803.0;385.17
F;007081;90;284.0;3209.0;527.47
F;006895;90;300.0;2292.0;456.83
F;008310;90;285.0;1135.0;375.75
F;007809;89;279.0;1893.0;398.1
F;008313;89;288.0;1523.0;457.25
F;009554;90;428.0;2821.0;546.64
F;007726;90;284.0;3190.0;451.24
F;007632;90;282.0;1205.0;355.96
F;008152;90;284.0;2196.0;380.08
F;008153;90;284.0;3501.0;496.56
F;006726;90;283.0;2991.0;384.71
F;005901;90;306.0;3317.0;447.53
F;007902;90;271.0;3408.0;420.51
F;007981;90;281.0;805.0;359.8
F;007980;90;281.0;2021.0;457.3
F;005752;90;305.0;2145.0;452.57
F;009557;90;428.0;2774.0;614.07
F;009360;90;416.0;779.0;452.06
F;007373;90;289.0;1754.0;466.28
F;009163;90;390.0;2244.0;487.09
F;009257;89;373.0;3045.0;529.49
F;008880;92;284.0;1951.0;511.3
F;009160;90;390.0;2406.0;519.98
F;009262;90;399.0;739.0;454.12
F;007299;90;286.0;2934.0;386.9
F;005825;90;305.0;2685.0;419.86
F;009452;90;392.0;2060.0;561.93
F;009264;90;401.0;2128.0;493.74
F;009356;90;408.0;1932.0;527.95
F;009362;90;294.0;859.0;362.52
F;006728;90;283.0;3167.0;387.43
F;007544;90;290.0;1848.0;411.81
F;008685;90;285.0;1308.0;398.98
F;006055;90;304.0;2610.0;622.25
F;009159;90;391.0;2341.0;673.89
F;007721;90;275.0;1784.0;377.77
F;006135;90;303.0;2959.0;466.42
F;007899;90;286.0;1730.0;411.22
F;007977;90;281.0;1334.0;406.6
F;006356;90;276.0;2860.0;495.47
F;007724;90;269.0;1526.0;443.12
F;007296;91;281.0;2096.0;517.06
F;009162;90;367.0;2116.0;520.77
F;007541;90;284.0;2928.0;418.44
F;009652;90;432.0;2071.0;553.31
F;009460;90;402.0;1756.0;528.21
F;008782;90;284.0;1080.0;380.41
F;006277;90;286.0;2706.0;470.37
F;008149;90;281.0;2675.0;436.81
F;008979;90;286.0;797.0;361.64
F;007137;90;287.0;3102.0;598.25
F;009263;90;375.0;2569.0;546.01
F;007722;90;275.0;2514.0;437.5
F;009648;91;439.0;1273.0;548.31
F;008150;90;284.0;3243.0;435.72
F;006729;90;273.0;2166.0;505.14
F;008072;90;285.0;1243.0;434.8
F;008307;90;284.0;2104.0;440.39
F;006514;90;279.0;1516.0;413.33
F;009556;90;428.0;1197.0;510.81
F;009086;90;286.0;1660.0;470.52
F;005979;90;306.0;1307.0;476.89
F;008068;90;283.0;1082.0;378.7
F;007729;90;280.0;1558.0;450.7
F;009363;90;290.0;1449.0;395.34
F;007631;90;281.0;1419.0;442.44
F;007455;92;284.0;2541.0;477.91
F;009649;90;453.0;2703.0;655.22
F;008974;90;286.0;1806.0;463.23
F;007727;90;271.0;1761.0;440.83
F;008877;90;287.0;1810.0;469.71
F;008312;90;287.0;1434.0;417.4
F;007141;90;286.0;3282.0;521.47
F;006595;90;282.0;1343.0;397.57
F;005751;90;306.0;1118.0;498.34
F;005903;90;304.0;2467.0;440.16
F;009258;90;400.0;1988.0;591.93
F;006594;90;271.0;3038.0;496.0
F;007901;90;286.0;2695.0;384.07
F;007556;90;288.0;1759.0;525.16
F;007857;90;261.0;2034.0;553.61
F;007138;90;287.0;1772.0;439.31
F;006518;90;280.0;1351.0;379.47
F;007016;90;294.0;3140.0;449.24
F;009164;90;390.0;1619.0;482.84
F;006211;90;314.0;1884.0;490.98
F;009165;90;391.0;2677.0;606.12
F;007380;90;287.0;3354.0;485.16
F;008787;90;284.0;2731.0;447.52
F;006354;90;277.0;1750.0;454.21
F;007216;90;283.0;2532.0;494.22
F;007379;90;289.0;559.0;350.7
F;007377;90;291.0;3134.0;579.38
F;006730;90;287.0;3053.0;613.82
F;008154;90;286.0;2505.0;460.31
F;009451;90;417.0;2239.0;499.51
F;005822;90;303.0;2724.0;432.05
F;008510;90;287.0;1364.0;388.47
F;007979;90;268.0;1789.0;382.33
F;008616;90;289.0;2624.0;464.33
F;009265;90;286.0;1419.0;377.22
F;009562;90;287.0;802.0;350.17
F;006209;90;356.0;3176.0;536.63
F;008406;89;282.0;2047.0;420.66
F;006279;90;287.0;2298.0;411.34
F;008405;89;283.0;881.0;356.21
F;008069;89;283.0;2834.0;495.99
F;006727;90;283.0;2600.0;385.23
F;005828;90;307.0;1848.0;458.4
F;005985;90;302.0;1483.0;438.91
F;006894;90;300.0;909.0;407.93
F;008981;90;287.0;1447.0;403.93
F;007627;90;285.0;1493.0;443.4
F;007461;90;287.0;1951.0;470.34
F;006948;90;289.0;2067.0;432.83
F;008509;90;283.0;1312.0;379.07
F;006282;90;290.0;3203.0;437.68
F;009453;90;420.0;2458.0;545.13
F;009168;90;287.0;935.0;388.3
F;007012;90;297.0;2616.0;442.52
F;006593;91;281.0;2179.0;513.54
F;008783;90;282.0;1974.0;363.61
F;008617;90;292.0;2049.0;431.81
F;008407;90;288.0;2918.0;446.08
F;007460;90;287.0;1149.0;421.4
F;009458;89;288.0;2450.0;488.51
F;006951;90;289.0;1521.0;415.78
F;006440;90;280.0;1418.0;445.87
F;006431;90;272.0;1301.0;405.55
F;009656;90;264.0;1457.0;387.86
F;009654;90;288.0;1627.0;398.79
F;008306;90;285.0;1236.0;379.14
F;009459;90;427.0;2234.0;524.54
F;008314;87;287.0;2689.0;406.76
F;009647;90;447.0;1094.0;530.26
F;008978;90;287.0;1866.0;394.69
F;009651;89;439.0;1773.0;533.45
F;008309;90;285.0;3015.0;435.2
F;007542;90;293.0;1703.0;407.36
F;006806;90;284.0;1944.0;410.3
F;009560;90;287.0;2868.0;502.16
F;007630;90;281.0;864.0;408.56
F;007302;90;293.0;2717.0;471.24
F;008690;90;284.0;1582.0;382.63
F;008213;90;283.0;1162.0;380.5
F;006053;90;304.0;3295.0;497.22
F;007077;90;284.0;2910.0;475.76
F;008067;90;278.0;3537.0;523.72
F;006600;90;284.0;1480.0;456.45
F;008610;90;286.0;3293.0;439.98
F;008070;89;285.0;986.0;407.14
F;007295;90;290.0;2489.0;399.35
F;006812;90;286.0;769.0;350.58
F;008403;88;285.0;1833.0;422.56
F;006056;90;303.0;2370.0;490.56
F;008779;90;282.0;1150.0;356.66
F;008611;90;286.0;1584.0;395.4
F;009727;90;281.0;2671.0;443.71
F;006515;90;279.0;2215.0;418.79
F;007725;89;285.0;689.0;353.37
F;008214;90;282.0;1370.0;393.63
F;008884;90;283.0;2411.0;417.62
F;006805;90;262.0;2926.0;557.61
F;009361;90;290.0;1553.0;415.08
F;006520;90;268.0;1005.0;346.63
F;006811;90;286.0;3425.0;433.73
F;006058;90;302.0;2325.0;473.82
F;008508;90;285.0;2122.0;471.98
F;005976;90;302.0;1751.0;362.42
F;009646;90;440.0;2413.0;570.64
F;008511;90;286.0;3436.0;461.28
F;007806;90;274.0;1106.0;397.26
F;006636;90;279.0;1838.0;514.49
F;008147;90;284.0;3464.0;476.78
F;009456;90;288.0;1415.0;406.09
F;009161;90;389.0;2790.0;560.32
F;007808;90;277.0;2961.0;500.96
F;008618;90;292.0;1430.0;407.82
F;008399;88;286.0;2830.0;470.74
F;007300;90;285.0;3181.0;446.41
F;006213;90;309.0;1216.0;425.05
F;008151;90;283.0;1693.0;405.01
F;007218;90;291.0;2919.0;434.04
F;008001;90;285.0;1227.0;373.67
F;009454;90;428.0;3144.0;535.64
F;006208;90;362.0;2030.0;501.06
F;007976;90;279.0;1170.0;373.8
F;007297;90;286.0;782.0;368.62
F;006596;90;281.0;2237.0;466.31
F;009457;90;288.0;2294.0;430.53
F;006892;90;299.0;1733.0;454.78
F;007015;90;297.0;1522.0;398.48
F;009079;90;284.0;605.0;339.83
F;009268;90;288.0;939.0;352.07
F;008781;90;281.0;2129.0;482.99
F;009082;90;288.0;951.0;394.99
F;009166;90;289.0;2279.0;418.57
F;007811;90;279.0;2821.0;476.01
F;007978;90;281.0;2282.0;402.18
F;008000;86;285.0;2844.0;394.0
F;006280;90;290.0;2312.0;509.3
F;007635;90;279.0;990.0;357.91
C;006543;100;433.0;2337.0;563.95
C;008549;100;458.0;1442.0;534.17
C;007238;100;537.0;2688.0;734.9
C;006761;100;472.0;2677.0;620.66
C;008445;100;458.0;1136.0;530.04
C;007031;100;514.0;2350.0;701.51
C;008341;100;451.0;2609.0;538.38
C;007171;100;535.0;2465.0;708.98
C;009387;100;406.0;2567.0;556.74
C;009591;100;423.0;2943.0;542.81
C;008248;100;438.0;3593.0;678.33
C;005697;100;598.0;3480.0;806.45
C;008649;100;411.0;2945.0;549.54
C;009104;100;375.0;2168.0;480.42
C;006831;101;480.0;2153.0;596.18
C;006003;100;623.0;2025.0;777.62
C;008438;100;460.0;789.0;507.47
C;008722;100;418.0;2480.0;585.43
C;009109;100;380.0;1810.0;448.5
C;007657;100;427.0;1175.0;493.44
C;006549;100;433.0;2778.0;586.51
C;008919;101;428.0;1622.0;511.07
C;008545;100;404.0;1469.0;467.15
C;006538;100;421.0;3174.0;629.45
C;008640;100;396.0;3489.0;602.44
C;007829;100;448.0;3407.0;696.71
C;007097;100;526.0;3238.0;699.65
C;009028;101;365.0;2124.0;462.22
C;005772;100;607.0;2760.0;806.01
C;006474;100;423.0;3195.0;649.35
C;007660;100;434.0;2880.0;576.22
C;009595;100;427.0;2096.0;533.38
C;005771;100;609.0;2590.0;730.88
C;006760;100;457.0;2346.0;637.02
C;006834;100;478.0;3157.0;650.52
C;007834;100;467.0;1332.0;582.17
C;007399;100;556.0;2206.0;672.58
C;006837;100;461.0;2070.0;607.76
C;005783;100;613.0;2341.0;777.18
C;009025;100;442.0;3115.0;548.33
C;009400;100;408.0;1383.0;507.18
C;006671;100;455.0;1383.0;557.84
C;006473;100;425.0;3412.0;609.33
C;008555;100;402.0;2718.0;545.74
C;005775;100;612.0;3223.0;778.53
C;006300;100;390.0;1625.0;502.09
C;008715;100;420.0;2236.0;502.59
C;005777;100;607.0;3131.0;826.04
C;009202;99;392.0;2943.0;561.37
C;009386;100;399.0;3277.0;556.16
C;007037;100;509.0;987.0;578.78
C;008020;100;413.0;1712.0;497.43
C;006759;100;475.0;3359.0;626.74
C;006087;102;370.0;2340.0;529.38
C;008552;100;467.0;1553.0;533.69
C;008345;100;433.0;3268.0;563.43
C;007413;100;558.0;3367.0;698.48
C;006240;100;386.0;1816.0;547.86
C;008092;100;408.0;2125.0;541.36
C;006833;100;479.0;3494.0;658.32
C;006010;100;616.0;2121.0;906.09
C;008724;100;421.0;3245.0;522.31
C;008450;100;455.0;3133.0;584.41
C;006388;100;421.0;2563.0;534.46
C;007030;100;511.0;2520.0;681.43
C;005695;100;600.0;2228.0;756.98
C;009302;100;399.0;3535.0;556.99
C;007033;100;520.0;1325.0;662.78
C;009391;100;406.0;2639.0;554.99
C;006009;100;639.0;1507.0;738.48
C;006967;100;500.0;1305.0;588.11
C;009680;100;430.0;3296.0;551.07
C;007104;100;517.0;2330.0;673.67
C;006234;100;385.0;2999.0;558.28
C;007487;100;535.0;3597.0;829.52
C;006460;100;409.0;1876.0;571.85
C;007488;100;488.0;2097.0;556.48
C;005784;100;612.0;2259.0;720.84
C;006383;100;394.0;946.0;494.44
C;005855;100;612.0;3102.0;851.95
C;008091;100;421.0;1852.0;522.16
C;007748;100;436.0;1485.0;534.9
C;006468;100;412.0;1469.0;517.07
C;008641;100;405.0;2784.0;530.15
C;008443;100;459.0;1084.0;491.29
C;008905;100;426.0;2252.0;577.74
C;007661;100;435.0;2319.0;560.05
C;009396;100;408.0;2179.0;528.3
C;008725;101;420.0;1721.0;506.04
C;005694;100;602.0;2261.0;703.71
C;006969;100;500.0;2241.0;619.67
C;006548;100;418.0;3468.0;550.76
C;009303;100;402.0;1187.0;451.94
C;008642;100;411.0;2601.0;526.34
C;008448;100;458.0;2087.0;576.03
C;006304;100;392.0;3174.0;566.16
C;006231;100;385.0;3030.0;559.44
C;007322;100;548.0;3316.0;667.01
C;006544;100;425.0;2679.0;586.19
C;009310;100;391.0;2090.0;503.24
C;009299;100;391.0;1896.0;469.57
C;006463;100;421.0;3344.0;581.79
C;009489;100;412.0;2047.0;484.32
C;008909;100;437.0;2186.0;530.46
C;009502;100;416.0;1718.0;493.68
C;005698;100;603.0;2240.0;716.82
C;009392;200;396.0;3106.0;643.05
C;008911;100;437.0;2941.0;568.45
C;008096;100;426.0;2076.0;522.54
C;006168;99;321.0;1943.0;570.69
C;008022;100;412.0;1271.0;480.04
C;006230;100;391.0;1562.0;557.78
C;007750;100;441.0;1591.0;566.86
C;006919;100;495.0;2505.0;665.03
C;007828;100;450.0;3084.0;621.73
C;005773;100;611.0;1011.0;675.95
C;009301;100;392.0;2606.0;502.57
C;007875;100;447.0;1590.0;624.02
C;007248;96;542.0;1093.0;656.61
C;006166;100;381.0;2515.0;537.36
C;009308;100;398.0;998.0;453.17
C;009300;100;398.0;1938.0;523.84
C;006684;100;297.0;2906.0;664.05
C;009021;100;369.0;2855.0;534.07
C;007410;100;556.0;1052.0;631.23
C;006461;100;419.0;2012.0;526.95
C;006753;100;461.0;2200.0;619.63
C;007328;100;543.0;2723.0;680.08
C;007749;100;422.0;3556.0;676.09
C;007917;100;460.0;3289.0;645.08
C;006683;100;469.0;3501.0;782.37
C;006465;100;423.0;2502.0;606.0
C;009398;100;404.0;1879.0;475.08
C;005926;100;622.0;2165.0;747.57
C;005931;100;621.0;3551.0;859.57
C;006978;101;500.0;1103.0;591.47
C;009027;100;362.0;1685.0;460.3
C;009311;100;398.0;1247.0;461.11
C;006381;100;400.0;1597.0;513.41
C;008824;100;427.0;2032.0;568.92
C;008023;100;416.0;2874.0;591.85
C;008554;100;463.0;2866.0;584.91
C;007492;100;413.0;2865.0;582.02
C;008823;100;428.0;2640.0;553.34
C;009678;100;430.0;2533.0;531.74
C;009107;100;377.0;1515.0;432.54
C;008346;99;435.0;1337.0;484.4
C;008647;100;403.0;923.0;456.7
C;006164;100;372.0;3266.0;563.36
C;006232;100;392.0;1514.0;486.28
C;008815;100;426.0;2232.0;528.52
C;006013;100;375.0;2102.0;470.45
C;008709;100;413.0;1293.0;469.89
C;006375;101;414.0;1241.0;523.27
C;008717;100;414.0;1438.0;560.57
C;007166;100;533.0;2589.0;687.55
C;006918;100;487.0;1002.0;625.34
C;008921;99;434.0;1043.0;480.29
C;006977;100;500.0;3443.0;628.41
C;007833;100;433.0;1166.0;504.4
C;006309;100;393.0;3075.0;547.18
C;007569;100;434.0;992.0;493.56
C;009498;100;408.0;1941.0;492.93
C;007572;100;426.0;1113.0;477.79
C;009686;99;429.0;2156.0;509.14
C;008018;100;411.0;1823.0;515.21
C;009181;15;371.0;1881.0;1010.64
C;006302;100;392.0;1661.0;501.67
C;008644;100;412.0;2668.0;532.49
C;009032;100;377.0;1485.0;442.87
C;006758;100;475.0;1547.0;579.32
C;009401;100;406.0;2318.0;522.99
C;006764;100;472.0;2481.0;606.23
C;008822;100;429.0;2342.0;518.61
C;008173;100;430.0;2335.0;532.49
C;007576;100;430.0;740.0;482.3
C;007408;100;555.0;2042.0;649.49
C;009385;100;397.0;2424.0;582.94
C;005845;100;615.0;3245.0;794.35
C;006539;100;428.0;1902.0;524.46
C;006762;100;471.0;1304.0;586.52
C;008914;99;426.0;2826.0;590.25
C;007034;100;521.0;1577.0;672.19
C;007321;100;537.0;1875.0;635.0
C;006301;100;389.0;1955.0;550.83
C;005780;100;607.0;3100.0;766.36
C;007663;100;425.0;2475.0;542.33
