TIME
0.292473
0.090910
0.068253
0.067619
0.054054
0.055775
0.053774
0.052829
0.050937
0.061802
0.077285
0.065969
0.063735
0.065484
0.060845
0.062354
0.058488
0.069044
0.066951
0.065708
0.059064
0.058499
0.074063
0.060833
0.062567
0.052051
0.052408
0.062125
0.059425
0.062053
0.055348
0.058313
0.057795
0.058410
0.059329
0.057642
0.062549
0.063815
0.062454
0.101400
0.053626
0.070470
0.054468
0.056526
0.058330
0.055942
0.059612
0.073388
0.085103
0.063551
0.062168
0.055534
0.059769
0.075415
0.059233
0.068316
0.061762
0.058568
0.052049
0.073364
0.099259
0.057940
0.058369
0.059503
0.057207
0.059054
0.052704
0.061647
0.054930
0.062152
0.058474
0.059233
0.052969
0.062573
0.062096
0.062404
0.057563
0.061425
0.059670
0.062012
0.061058
0.059933
0.056835
0.062435
0.056898
0.058230
0.082157
0.059859
0.060335
0.059001
0.058162
0.059557
0.064236
0.100136
0.065702
0.057310
0.057750
0.056086
0.067271
0.060263
0.092279
0.056699
0.061323
0.058957
0.059306
0.060438
0.057623
0.061186
0.060090
0.058230
0.074447
0.061076
0.070270
0.068617
0.059939
0.062039
0.057336
0.064030
0.062245
0.078001
0.066159
0.064122
0.058940
0.062668
0.097122
0.059298
0.063872
0.057951
0.047408
0.084914
0.064892
0.060158
0.067137
0.057043
0.059592
0.059980
0.060975
0.058596
0.048368
0.061605
0.063508
0.059696
0.067819
0.093128
0.092829
0.053086
0.059464
0.060081
0.069154
0.059548
0.052320
0.062063
0.068309
0.064060
0.083586
0.064696
0.057778
0.065554
0.057123
0.056328
0.081177
0.063689
0.064098
0.061570
0.059665
0.056349
0.051267
0.061313
0.067528
0.057112
0.055544
0.060348
0.053754
0.080981
0.063970
0.056826
0.062201
0.057997
0.061712
0.052162
0.059683
0.092444
0.060449
0.066339
0.059709
0.060742
0.069879
0.060133
0.061098
0.066161
0.060925
0.077610
0.086992
0.061935
0.057845
0.060419
0.066092
0.060243
0.059085
0.060215
0.060173
0.072688
0.062787
0.058931
0.054956
0.085948
0.054140
0.062465
0.060429
0.059980
0.060653
0.088854
0.061301
0.055909
0.060881
0.055850
0.061768
0.060333
0.068969
0.062322
0.072352
0.087903
0.061460
0.060122
0.063965
0.063178
0.057959
0.063620
0.059348
0.061440
0.058083
0.062916
0.100647
0.063783
0.065556
0.060427
0.066029
0.064865
0.063924
0.066982
0.072336
0.062683
0.095546
0.066533
0.061392
0.057912
0.069098
0.102285
0.060424
0.071156
0.060353
0.064471
0.062804
0.056296
0.063502
0.065029
0.065033
0.071926
0.093723
0.070896
0.056547
0.058504
0.059410
0.065886
0.059675
0.058597
0.062169
0.055859
0.058376
0.059882
0.058663
0.059706
0.061765
0.063118
0.078175
0.058366
0.055068
0.056393
0.060137
0.075989
0.059804
0.060159
0.065132
0.059168
0.056250
0.064841
0.057610
0.092530
0.053413
0.064619
0.060525
0.060703
0.062786
0.062132
0.058647
0.092503
0.060695
0.063373
0.060657
0.057237
0.054792
0.067932
0.070539
0.063767
0.074167
0.076235
0.056343
0.075091
0.061952
0.121724
0.060102
0.068941
0.058488
0.070970
0.060882
0.089994
0.057301
0.058929
0.069228
0.064543
0.063486
0.059817
0.062358
0.062064
0.060461
0.072576
0.059855
0.085726
0.061140
0.057609
0.069622
0.068120
0.062164
0.087788
0.061794
0.081026
0.060714
0.067871
0.057978
0.099286
0.060854
0.060577
0.080828
0.066828
0.061224
0.058299
0.062120
0.058464
0.062329
0.064973
0.058348
0.056962
0.091808
0.059558
0.068746
0.061770
0.064570
0.046389
0.067636
0.066338
0.062833
0.052324
0.049927
0.059599
0.061472
0.072369
0.061650
0.048671
0.064648
0.062729
0.058330
0.057755
0.070583
0.078926
0.051561
0.067432
0.069145
0.057990
0.094526
0.061447
0.061748
0.058623
0.075104
0.059181
0.062192
0.063611
0.056970
0.059813
0.066242
0.059225
0.060452
0.064842
0.064081
0.064308
0.066122
0.070267
0.094168
0.073899
0.068051
0.062619
0.061560
0.065977
0.070945
0.068951
0.060284
0.060129
0.059145
0.062097
0.060668
0.066442
0.061030
0.055749
0.055147
0.065926
0.053830
0.057123
0.056936
0.051651
0.057748
0.059579
0.060575
0.101827
0.069937
0.101043
0.054139
0.064430
0.060557
0.082862
0.067723
0.072416
0.071950
0.074728
0.075331
0.076715
0.063048
0.057256
0.064662
0.065323
0.070625
0.050356
0.053384
0.055968
0.064181
0.056314
0.119544
0.063184
0.065316
0.057757
0.068517
0.097430
0.107173
0.097325
0.056919
0.061582
0.085825
0.097676
0.075695
0.069172
0.066230
0.085103
0.068666
0.071744
0.068347
0.065428
0.065943
0.066519
0.088324
0.060513
0.061416
0.090665
0.057519
0.061516
0.111472
0.068185
0.060644
0.069562
0.066127
0.053674
0.060148
0.070836
0.060844
0.061099
0.059938
0.058423
0.066430
0.070679
0.063475
0.062384
0.091310
0.068877
0.075456
0.064747
0.066501
0.075199
0.055014
0.069202
0.062696
0.091421
0.058891
0.060767
0.058761
0.072158
0.065664
0.100027
0.071755
0.067198
0.067983
0.075218
0.059029
0.057518
0.062566
0.060165
0.060368
0.057119
0.059450
0.093258
0.060495
0.059644
0.067637
0.065437
0.074870
0.099895
0.064192
0.062892
0.061058
0.059249
0.060907
0.061243
0.062078
0.064471
0.056698
0.073648
0.088932
0.091713
0.174374
0.186680
0.245600
0.197340
0.254568
0.160008
0.248755
0.186474
0.377583
0.179462
0.240398
0.177453
0.313242
0.216190
0.276425
0.218123
0.246220
0.166192
0.325789
0.186556
0.326026
0.185143
0.286077
0.182122
0.200014
0.171608
0.177626
0.172566
0.171782
0.231445
0.205986
0.193263
0.193771
0.332512
0.171208
0.184024
0.199596
0.253421
0.189850
0.298024
0.208461
0.314688
0.199943
0.292257
0.182109
0.283577
0.198265
0.269283
0.178565
0.245119
0.219867
0.158031
0.168187
0.182285
0.290936
0.225020
0.217813
0.183707
0.233762
0.198402
0.192167
0.181594
0.324704
0.185253
0.263900
0.181482
0.241322
0.182014
0.188128
0.194401
0.184844
0.194462
0.217007
0.184185
0.225152
0.172206
0.168046
0.199117
0.198817
0.260221
0.194183
0.222200
0.163001
0.245411
0.177853
0.159999
0.174360
0.164157
0.204380
0.214701
0.209840
0.210726
0.201192
0.208030
0.187606
0.165581
0.170243
0.154785
0.270643
0.170440
0.208702
0.205487
0.157393
0.193129
0.176055
0.285197
0.271328
0.202396
0.265249
0.197747
0.194975
0.178059
0.254683
0.226612
0.196792
0.168576
0.162807
0.330396
0.186980
0.306684
0.167265
0.328743
0.179204
0.285287
0.182107
0.190714
0.182759
0.169662
0.206872
0.191376
0.212893
0.235603
0.204030
0.223064
0.164356
0.222407
0.170912
0.230651
0.182710
0.196866
0.186146
0.172070
0.343543
0.192064
0.265521
0.197936
0.307905
0.228638
0.325209
0.207427
0.309550
0.175119
0.266388
0.181339
0.228691
0.193237
0.185570
0.178161
0.194975
0.210745
0.195655
0.201767
0.188876
0.208866
0.209137
0.226603
0.194521
0.200790
0.236070
0.203551
0.172639
0.185124
0.193046
0.198946
0.183557
0.224030
0.244081
0.202201
0.232435
0.176083
0.165122
0.275071
0.191687
0.163997
0.198394
0.213496
0.201266
0.199626
0.205217
0.208274
0.189529
0.168259
0.172869
0.239457
0.185516
0.241891
0.184595
0.367901
0.195300
0.234932
0.166520
0.285728
0.166575
0.170033
0.174341
0.181798
0.209150
