-------------------------------------------------------------------------------------------------------------------------------------------------------------------

TEIL: A
FA: 009299          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009300          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009301          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009302          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009303          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009304          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009305          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009306          MIN: 0T:1h:38m:39s        MAX: 0T:1h:42m:9s        AVG: 0T:1h:40m:24s      Ausschussfaktor: 4.00 %
FA: 009307          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009308          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009309          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009310          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009311          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009384          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009385          MIN: 0T:0h:20m:36s        MAX: 0T:0h:20m:36s        AVG: 0T:0h:20m:36s      Ausschussfaktor: 1.00 %
FA: 009386          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009387          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009388          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 009389          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009390          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009391          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009392          MIN: 0T:0h:24m:32s        MAX: 0T:0h:28m:4s        AVG: 0T:0h:26m:18s      Ausschussfaktor: 1.00 %
FA: 009393          MIN: 0T:0h:25m:46s        MAX: 0T:0h:25m:46s        AVG: 0T:0h:25m:46s      Ausschussfaktor: 1.00 %
FA: 009394          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009395          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009396          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009397          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 009398          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009399          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009400          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009401          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009486          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 009488          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009489          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009490          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009491          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009492          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009493          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009494          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009495          MIN: 0T:0h:32m:6s        MAX: 0T:0h:32m:6s        AVG: 0T:0h:32m:6s      Ausschussfaktor: 1.00 %
FA: 009496          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009497          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 009498          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009499          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009500          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009501          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 009502          MIN: 0T:0h:1m:57s        MAX: 0T:0h:1m:57s        AVG: 0T:0h:1m:57s      Ausschussfaktor: 1.00 %
FA: 009503          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009585          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 009586          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009587          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009588          MIN: 0T:0h:2m:17s        MAX: 0T:0h:2m:17s        AVG: 0T:0h:2m:17s      Ausschussfaktor: 1.00 %
FA: 009589          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009590          MIN: 0T:0h:29m:18s        MAX: 0T:0h:29m:18s        AVG: 0T:0h:29m:18s      Ausschussfaktor: 1.00 %
FA: 009591          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009592          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009593          MIN: 0T:0h:49m:53s        MAX: 0T:0h:49m:53s        AVG: 0T:0h:49m:53s      Ausschussfaktor: 1.00 %
FA: 009594          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 2.00 %
FA: 009595          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009596          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 009597          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 009598          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009599          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009600          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009674          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009675          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009676          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009677          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009678          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009679          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009680          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009681          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009682          MIN: 0T:0h:31m:56s        MAX: 0T:0h:31m:56s        AVG: 0T:0h:31m:56s      Ausschussfaktor: 1.00 %
FA: 009683          MIN: 0T:0h:46m:36s        MAX: 0T:0h:46m:36s        AVG: 0T:0h:46m:36s      Ausschussfaktor: 1.00 %
FA: 009684          MIN: 0T:0h:16m:46s        MAX: 0T:0h:20m:29s        AVG: 0T:0h:18m:37s      Ausschussfaktor: 2.00 %
FA: 009685          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009686          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009687          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 009688          MIN: 0T:1h:35m:0s        MAX: 0T:1h:35m:25s        AVG: 0T:1h:35m:12s      Ausschussfaktor: 2.00 %
FA: 009689          MIN: 0T:0h:12m:32s        MAX: 0T:0h:23m:12s        AVG: 0T:0h:17m:52s      Ausschussfaktor: 2.00 %
-------------------------------------------------------------------------------------------------------------------------------------------------------------------

TEIL: D
FA: 005722          MIN: 0T:0h:13m:39s        MAX: 0T:0h:43m:50s        AVG: 0T:0h:26m:15s      Ausschussfaktor: 4.00 %
FA: 005723          MIN: 0T:0h:7m:30s        MAX: 0T:0h:7m:30s        AVG: 0T:0h:7m:30s      Ausschussfaktor: 1.00 %
FA: 005724          MIN: 0T:0h:40m:23s        MAX: 0T:0h:40m:23s        AVG: 0T:0h:40m:23s      Ausschussfaktor: 0.99 %
FA: 005725          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 005726          MIN: 0T:0h:21m:10s        MAX: 0T:0h:34m:11s        AVG: 0T:0h:27m:40s      Ausschussfaktor: 2.00 %
FA: 005727          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 005799          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 005800          MIN: 0T:1h:16m:14s        MAX: 0T:1h:22m:12s        AVG: 0T:1h:19m:13s      Ausschussfaktor: 3.00 %
FA: 005801          MIN: 0T:0h:59m:31s        MAX: 0T:0h:59m:31s        AVG: 0T:0h:59m:31s      Ausschussfaktor: 3.00 %
FA: 005802          MIN: 0T:0h:24m:48s        MAX: 0T:7h:11m:37s        AVG: 0T:2h:28m:8s      Ausschussfaktor: 6.00 %
FA: 005803          MIN: 0T:0h:39m:47s        MAX: 0T:1h:30m:14s        AVG: 0T:1h:5m:0s      Ausschussfaktor: 3.00 %
FA: 005804          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 005805          MIN: 0T:0h:31m:16s        MAX: 0T:0h:31m:16s        AVG: 0T:0h:31m:16s      Ausschussfaktor: 1.00 %
FA: 005806          MIN: 0T:0h:9m:22s        MAX: 0T:0h:21m:22s        AVG: 0T:0h:12m:54s      Ausschussfaktor: 4.00 %
FA: 005874          MIN: 0T:0h:48m:54s        MAX: 0T:0h:48m:54s        AVG: 0T:0h:48m:54s      Ausschussfaktor: 3.00 %
FA: 005875          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 2.00 %
FA: 005876          MIN: 0T:0h:22m:27s        MAX: 0T:0h:39m:24s        AVG: 0T:0h:30m:55s      Ausschussfaktor: 3.00 %
FA: 005877          MIN: 0T:0h:28m:51s        MAX: 0T:0h:39m:8s        AVG: 0T:0h:33m:59s      Ausschussfaktor: 2.00 %
FA: 005878          MIN: 0T:0h:56m:25s        MAX: 0T:1h:57m:58s        AVG: 0T:1h:27m:11s      Ausschussfaktor: 4.00 %
FA: 005879          MIN: 0T:7h:50m:55s        MAX: 0T:7h:50m:55s        AVG: 0T:7h:50m:55s      Ausschussfaktor: 1.00 %
FA: 005880          MIN: 0T:0h:14m:19s        MAX: 0T:0h:47m:25s        AVG: 0T:0h:28m:10s      Ausschussfaktor: 9.00 %
FA: 005953          MIN: 0T:0h:9m:6s        MAX: 0T:0h:13m:52s        AVG: 0T:0h:11m:29s      Ausschussfaktor: 4.00 %
FA: 005954          MIN: 0T:0h:39m:7s        MAX: 0T:0h:44m:39s        AVG: 0T:0h:41m:53s      Ausschussfaktor: 2.00 %
FA: 005955          MIN: 0T:0h:3m:34s        MAX: 0T:0h:3m:34s        AVG: 0T:0h:3m:34s      Ausschussfaktor: 2.00 %
FA: 005956          MIN: 0T:0h:52m:5s        MAX: 0T:3h:8m:20s        AVG: 0T:2h:18m:17s      Ausschussfaktor: 7.00 %
FA: 005957          MIN: 0T:0h:41m:27s        MAX: 0T:0h:41m:27s        AVG: 0T:0h:41m:27s      Ausschussfaktor: 1.00 %
FA: 005958          MIN: 0T:0h:17m:0s        MAX: 0T:0h:17m:0s        AVG: 0T:0h:17m:0s      Ausschussfaktor: 4.00 %
FA: 005959          MIN: 0T:0h:33m:4s        MAX: 0T:1h:15m:25s        AVG: 0T:0h:54m:16s      Ausschussfaktor: 3.96 %
FA: 006030          MIN: 0T:0h:11m:47s        MAX: 0T:0h:11m:47s        AVG: 0T:0h:11m:47s      Ausschussfaktor: 0.98 %
FA: 006031          MIN: 0T:0h:22m:18s        MAX: 0T:1h:4m:6s        AVG: 0T:0h:48m:42s      Ausschussfaktor: 3.00 %
FA: 006032          MIN: 0T:0h:42m:49s        MAX: 0T:0h:42m:49s        AVG: 0T:0h:42m:49s      Ausschussfaktor: 4.00 %
FA: 006033          MIN: 0T:0h:25m:2s        MAX: 0T:0h:25m:2s        AVG: 0T:0h:25m:2s      Ausschussfaktor: 2.00 %
FA: 006034          MIN: 0T:0h:20m:42s        MAX: 0T:0h:20m:44s        AVG: 0T:0h:20m:43s      Ausschussfaktor: 3.00 %
FA: 006035          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 2.00 %
FA: 006036          MIN: 0T:0h:41m:24s        MAX: 0T:1h:49m:10s        AVG: 0T:1h:26m:27s      Ausschussfaktor: 2.97 %
FA: 006107          MIN: 0T:0h:20m:39s        MAX: 0T:0h:20m:39s        AVG: 0T:0h:20m:39s      Ausschussfaktor: 2.00 %
FA: 006108          MIN: 0T:0h:8m:37s        MAX: 0T:0h:46m:11s        AVG: 0T:0h:33m:57s      Ausschussfaktor: 4.00 %
FA: 006109          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006110          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 006111          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 2.00 %
FA: 006112          MIN: 0T:0h:8m:40s        MAX: 0T:0h:8m:40s        AVG: 0T:0h:8m:40s      Ausschussfaktor: 5.00 %
FA: 006113          MIN: 0T:0h:3m:56s        MAX: 0T:1h:8m:51s        AVG: 0T:0h:30m:13s      Ausschussfaktor: 7.00 %
FA: 006184          MIN: 0T:0h:28m:50s        MAX: 0T:1h:5m:13s        AVG: 0T:0h:52m:42s      Ausschussfaktor: 3.00 %
FA: 006185          MIN: 0T:0h:30m:22s        MAX: 0T:0h:30m:22s        AVG: 0T:0h:30m:22s      Ausschussfaktor: 3.00 %
FA: 006186          MIN: 0T:0h:28m:3s        MAX: 0T:0h:42m:47s        AVG: 0T:0h:35m:25s      Ausschussfaktor: 2.00 %
FA: 006187          MIN: 0T:0h:9m:20s        MAX: 0T:0h:9m:20s        AVG: 0T:0h:9m:20s      Ausschussfaktor: 4.95 %
FA: 006188          MIN: 0T:0h:29m:43s        MAX: 0T:6h:55m:29s        AVG: 0T:1h:38m:59s      Ausschussfaktor: 10.00 %
FA: 006189          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006190          MIN: 0T:0h:18m:26s        MAX: 0T:0h:25m:42s        AVG: 0T:0h:23m:39s      Ausschussfaktor: 3.96 %
FA: 006253          MIN: 0T:0h:6m:2s        MAX: 0T:0h:6m:2s        AVG: 0T:0h:6m:2s      Ausschussfaktor: 1.00 %
FA: 006254          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006255          MIN: 0T:0h:28m:27s        MAX: 0T:0h:28m:27s        AVG: 0T:0h:28m:27s      Ausschussfaktor: 1.00 %
FA: 006256          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006257          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006258          MIN: 0T:0h:10m:26s        MAX: 0T:0h:56m:41s        AVG: 0T:0h:33m:33s      Ausschussfaktor: 4.00 %
FA: 006259          MIN: 0T:0h:15m:28s        MAX: 0T:0h:33m:26s        AVG: 0T:0h:25m:32s      Ausschussfaktor: 4.00 %
FA: 006327          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 006328          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 006329          MIN: 0T:0h:5m:20s        MAX: 0T:0h:5m:20s        AVG: 0T:0h:5m:20s      Ausschussfaktor: 1.00 %
FA: 006330          MIN: 0T:0h:24m:39s        MAX: 0T:0h:49m:46s        AVG: 0T:0h:37m:22s      Ausschussfaktor: 2.94 %
FA: 006331          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006332          MIN: 0T:0h:11m:19s        MAX: 0T:1h:11m:46s        AVG: 0T:0h:49m:27s      Ausschussfaktor: 4.00 %
FA: 006333          MIN: 0T:0h:23m:39s        MAX: 0T:2h:33m:48s        AVG: 0T:1h:10m:35s      Ausschussfaktor: 4.04 %
FA: 006405          MIN: 0T:1h:18m:42s        MAX: 0T:1h:18m:42s        AVG: 0T:1h:18m:42s      Ausschussfaktor: 1.00 %
FA: 006406          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006407          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006408          MIN: 0T:0h:36m:5s        MAX: 0T:0h:36m:5s        AVG: 0T:0h:36m:5s      Ausschussfaktor: 1.00 %
FA: 006409          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006410          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006411          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 006449          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006450          MIN: 0T:1h:13m:54s        MAX: 0T:1h:13m:54s        AVG: 0T:1h:13m:54s      Ausschussfaktor: 1.00 %
FA: 006488          MIN: 0T:0h:46m:39s        MAX: 0T:0h:46m:39s        AVG: 0T:0h:46m:39s      Ausschussfaktor: 4.00 %
FA: 006489          MIN: 0T:0h:20m:2s        MAX: 0T:0h:20m:2s        AVG: 0T:0h:20m:2s      Ausschussfaktor: 1.96 %
FA: 006490          MIN: 0T:1h:10m:0s        MAX: 0T:1h:10m:0s        AVG: 0T:1h:10m:0s      Ausschussfaktor: 2.00 %
FA: 006491          MIN: 0T:0h:14m:24s        MAX: 0T:0h:15m:12s        AVG: 0T:0h:14m:48s      Ausschussfaktor: 1.98 %
FA: 006492          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 006493          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006569          MIN: 0T:0h:9m:40s        MAX: 0T:0h:11m:26s        AVG: 0T:0h:10m:33s      Ausschussfaktor: 3.06 %
FA: 006570          MIN: 0T:0h:11m:20s        MAX: 0T:0h:11m:20s        AVG: 0T:0h:11m:20s      Ausschussfaktor: 1.00 %
FA: 006571          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 2.00 %
FA: 006572          MIN: 0T:0h:44m:48s        MAX: 0T:0h:44m:48s        AVG: 0T:0h:44m:48s      Ausschussfaktor: 1.00 %
FA: 006573          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 006574          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 3.00 %
FA: 006575          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006576          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006625          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 006626          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 006627          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 006653          MIN: 0T:0h:18m:56s        MAX: 0T:20h:1m:33s        AVG: 0T:5h:24m:6s      Ausschussfaktor: 8.00 %
FA: 006654          MIN: 0T:0h:5m:39s        MAX: 0T:0h:7m:10s        AVG: 0T:0h:6m:37s      Ausschussfaktor: 4.04 %
FA: 006699          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 006700          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 0.00 %
FA: 006701          MIN: 0T:0h:22m:20s        MAX: 0T:0h:22m:20s        AVG: 0T:0h:22m:20s      Ausschussfaktor: 2.00 %
FA: 006702          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 006703          MIN: 0T:0h:25m:41s        MAX: 0T:0h:25m:41s        AVG: 0T:0h:25m:41s      Ausschussfaktor: 2.02 %
FA: 006704          MIN: 0T:0h:42m:57s        MAX: 0T:0h:42m:57s        AVG: 0T:0h:42m:57s      Ausschussfaktor: 1.00 %
FA: 006705          MIN: 0T:0h:0m:0s        MAX: 0T:0h:0m:0s        AVG: 0T:0h:0m:0s      Ausschussfaktor: 1.00 %
FA: 006779          MIN: 0T:0h:8m:51s        MAX: 0T:0h:8m:51s        AVG: 0T:0h:8m:51s      Ausschussfaktor: 2.00 %
FA: 006780          MIN: 0T:0h:8m:37s        MAX: 0T:0h:26m:19s        AVG: 0T:0h:17m:28s      Ausschussfaktor: 3.00 %
FA: 006781          MIN: 0T:0h:6m:50s        MAX: 0T:0h:11m:37s        AVG: 0T:0h:9m:19s      Ausschussfaktor: 3.00 %
FA: 006782          MIN: 0T:0h:16m:26s        MAX: 0T:0h:19m:12s        AVG: 0T:0h:17m:49s      Ausschussfaktor: 6.00 %
FA: 006783          MIN: 0T:0h:25m:43s        MAX: 0T:0h:25m:43s        AVG: 0T:0h:25m:43s      Ausschussfaktor: 2.00 %
FA: 006784          MIN: 0T:0h:8m:58s        MAX: 0T:0h:11m:31s        AVG: 0T:0h:10m:14s      Ausschussfaktor: 2.00 %
FA: 006785          MIN: 0T:0h:51m:46s        MAX: 0T:0h:51m:46s        AVG: 0T:0h:51m:46s      Ausschussfaktor: 0.99 %
